"GemeenteCode";"GemeenteNaam";"LijstNummer";"LijstNaam";"KandidaatNummer";"Initialen";"Roepnaam";"Tussenvoegsel";"Achternaam";"Woonplaats";"LandCode";"Geslacht"
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"7";"H.";"Henk";;"Verrips";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"8";"C.A.";"Centwan";;"Oosterwijk";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"9";"A.J.";"Aron";;"Benschop";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"10";"E.";"Eelco";;"Mourik";"Leerbroek";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"11";"L.";"Leendert";"van de";"Weerd";"Oosterwijk";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"12";"H.W.";"Wilbert";;"Goedhart";"Hei- en Boeicop";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"13";"J.W.";"Wim";"van";"Pommeren";"Meerkerk";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"14";"W.";"Gert";;"Zuiddam";"Vianen";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"15";"T.";"Tjerk";"den";"Besten";"Kedichem";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"16";"J.";"John";;"Hogendoorn";"Leerbroek";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"17";"L.";"Leo";"het";"Lam";"Ameide";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"18";"J.F.";"Jaap";;"Benschop";"Tienhoven aan de Lek";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"19";"E.";"Evert";"van";"Asselt";"Leerbroek";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"20";"S.";"Samuël";"van der";"Linden";"Hoef en Haag";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"21";"M.";"Martin";;"Copier";"Hagestein";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"22";"C.";"Kees";"de";"Hoop";"Hei- en Boeicop";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"23";"J.";"Johan";;"Benschop";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"24";"P.";"Piet";;"Kool";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"25";"G.";"Gerrit";;"Verhoef";"Schoonrewoerd";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"26";"M.";"Matteo";"de";"Visser";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"27";"A.";"Arie";"van";"Soolingen";"Vianen";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"28";"A.J.";"Arend Jan";"van der";"Kooij";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"29";"W.H.";"Willem";"de";"Bruijn";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"30";"W.S.";"Bastian";"van den";"Boomgaard";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"31";"J.";"Jan";;"Stravers";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"32";"A.";"Arie";;"Donker";"Nieuwland";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"33";"A.";"Aart";"de";"Leeuw";"Hagestein";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"34";"D.A.";"Dick";"den";"Hertog";"Zijderveld";"NL";
"1961";"Vijfheerenlanden";"3";"Staatkundig Gereformeerde Partij (SGP)";"35";"A.";"Ton";"de";"Bruijn";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"4";"VVD";"1";"T.P.";"Thijmen Peter";"de";"With";"Lexmond";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"2";"J.J.";"Jacqueline";;"Joppe";"Zijderveld";"NL";"female"
"1961";"Vijfheerenlanden";"4";"VVD";"3";"H.D.";"Huib";;"Zevenhuizen";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"4";"J.A.";"Jean-Paul";"van";"Haastert";"Hoef en Haag";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"5";"D.";"Rick";;"Reijersen van Buuren";"Schoonrewoerd";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"6";"J.";"Johan";"den";"Braven";"Kedichem";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"7";"X.";"Xiaolei";;"Wang";"Hoef en Haag";"NL";"female"
"1961";"Vijfheerenlanden";"4";"VVD";"8";"R.A.";"Roland";"van der";"Klauw";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"9";"R.P.";"Robert";;"Methorst";"Hagestein";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"10";"M.A.";"Maarten";"van";"Arkel";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"11";"A.D.";"Anouk";;"Fransen";"Hoef en Haag";"NL";"female"
"1961";"Vijfheerenlanden";"4";"VVD";"12";"E.";"Ehsan";;"Jami";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"13";"D.C.";"Danielle";;"Trappenburg-Eelkman Rooda";"Oosterwijk";"NL";"female"
"1961";"Vijfheerenlanden";"4";"VVD";"14";"H.C.";"Harry";"van";"Tilburg";"Hagestein";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"15";"D.H.";"Dick";;"Barelds";"Zijderveld";"NL";"male"
"1961";"Vijfheerenlanden";"4";"VVD";"16";"H.A.J.M.";"Henk";"van der";"Bruggen";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"1";"E.J.M.";"Elizabeth";;"Bronkhorst-van Poortvliet";"Hei- en Boeicop";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"2";"G.";"Gert";;"Schut";"Leerbroek";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"3";"J.";"Hanna";;"Rovers";"Leerdam";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"4";"A.G.";"André";;"Boer";"Meerkerk";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"5";"S.";"Sake-Christiaan";;"Stelpstra";"Nieuwland";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"6";"D.";"Désirée";;"Boersma-Jongmans";"Vianen";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"7";"G.C.";"Geeke";;"Bassa-Noordergraaf";"Hei- en Boeicop";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"8";"H.M.";"Matthijs";"de";"Leede";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"9";"M.";"Marius";"de";"Kok";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"10";"P.A.H.";"Petra";;"Hol-Hogerdijk";"Hagestein";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"11";"G.A.";"Sijbren";;"Spek";"Tienhoven aan de Lek";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"12";"H.I.";"Harry";;"Wolting";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"13";"P.A.";"Paulien";;"Bakker-Jansen";"Ameide";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"14";"W.F.";"Wilfred";;"Veldstra";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"15";"D.";"Diewertje";;"Dorr-van Oord";"Leerbroek";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"16";"F.C.";"Frits";;"Fraanje";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"17";"N.H.";"Nelleke";"de";"Groot-de Jong";"Tienhoven aan de Lek";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"18";"J.";"Jan";"van";"Beuzekom";"Nieuwland";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"19";"M.J.";"Maaike";"van";"Leeuwen-Gruppen";"Lexmond";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"20";"W.J.";"Wim";"van";"Galen";"Schoonrewoerd";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"21";"J.A.";"Julia";"van der";"Mijden";"Leerdam";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"22";"H.J.L.";"Henk";;"Quartel";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"23";"A.";"Ariënne";;"Verweij-de Zeeuw";"Meerkerk";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"24";"G.";"Gerrit";"van";"Essen";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"25";"T.";"Tirtsa";;"Kamstra-van Dam";"Vianen";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"26";"W.";"Wim";"van der";"Mijden";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"27";"A.C.H.";"Arina";"ter";"Keurs-van Vliet";"Ameide";"NL";"female"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"28";"A.";"Abram";"het";"Lam";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"29";"G.J.";"Gert-Jan";"van";"Eijk";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"30";"T.";"Thomas";;"Bassa";"Meerkerk";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"31";"J.";"Johan";;"Scholtens";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"32";"C.A.";"Kees";;"Matsinger";"Meerkerk";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"33";"T.";"Tjerk";;"Medemblik";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"34";"J.";"Jeroen";;"Kamstra";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"35";"M.P.";"Menno";;"Sweerman";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"36";"J.W.";"Jan-Willem";;"Puper";"Leerdam";"NL";"male"
"1961";"Vijfheerenlanden";"5";"ChristenUnie";"37";"H.C.";"Dico";;"Baars";"Meerkerk";"NL";"male"
"1961";"Vijfheerenlanden";"6";"D66";"1";"J.C.";"Jaap";;"Breur";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"2";"P.";"Pascalle";"van";"Hemert";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"3";"C.";"Cees";;"Vis";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"4";"J.C.";"Julia";;"Derogee";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"5";"M.W.N.";"Marielle";;"Reuwer";"Everdingen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"6";"W.E.";"Welmoed";;"Visser-Korevaar";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"7";"W.L.J.";"Wil";;"Heestermans";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"8";"S.";"Sahabettin";;"Elmaci";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"9";"N.";"Nathalie";;"Sanglier";"Hoef en Haag";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"10";"J.A.";"Jantine";;"Dijkstra";"Meerkerk";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"11";"A.C.I.";"Arie";"de";"Groot";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"12";"M.";"Maartje";;"Schroeten";"Hoef en Haag";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"13";"L.";"Laurens";"van";"Leer";"Schoonrewoerd";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"14";"D.A.J.";"Dennis";"van den";"Broek";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"15";"S.D.G.";"Debby";"de";"Lima";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"16";"K.";"Klaas";"de";"Zwaan";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"17";"L.";"Luuk";;"Knook";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"18";"A.";"Akkie";;"Langerak-van Beuzekom";"Schoonrewoerd";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"19";"I.B.";"Isabel";;"Hage";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"20";"G.M.";"Giuseppe";"van der";"Helm";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"21";"F.";"Fenna";;"Mossel";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"22";"F.";"Frank";"van";"Leer";"Nieuwland";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"23";"A.W.";"Ans";;"Denecke";"Hoef en Haag";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"24";"K.M.";"Kirsten";"van";"Rooijen";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"25";"A.";"Anne";;"Cazemier";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"26";"J.";"Jan";"de";"Boer";"Vianen";"NL";
"1961";"Vijfheerenlanden";"6";"D66";"27";"J.F.";"Fer";;"Hansen";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"1";"J.H.";"Joop";"van";"Montfoort";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"2";"S.";"Soemya";;"Amghar";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"3";"K.";"Kemal";;"Koyuncu";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"4";"E.";"Erik";"van";"Doorn";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"5";"E.K.";"Emre";;"Kösker";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"6";"J.J.H.";"Jorn";"van";"Zwieten";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"7";"M.H.";"Marianne";;"Wittebol";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"8";"H.K.";"Henk";;"Knol";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"9";"A.W.";"Anne";;"Kool e/v van Mechelen";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"10";"E.W.P.";"Eva";"van der";"Helm";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"11";"L.";"Lucinda";"van";"Ewijk e/v Verhagen";"Everdingen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"12";"M.";"Mees";"ten";"Hooven";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"13";"J.T.";"Hans";;"Langerak";"Schoonrewoerd";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"14";"R.E.";"Roline";"den";"Hartog";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"15";"J.A.R.M.";"Annemarie";"van";"Egmond";"Leerbroek";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"16";"G.J.";"Bert Jaap";;"Sprong";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"17";"M.E.";"Greet";"van de";"Haar - Veen";"Vianen";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"18";"B.";"Ben";;"Boon";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"19";"T.J.";"Theo";"van der";"Ham";"Lexmond";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"20";"H.";"Henk";"van 't";"Pad";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"21";"H.F.";"Jettie";"Jansen e/v";"Tweeboom";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"22";"H.";"Hilmi";;"Onurlubaşgil";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"23";"W.";"Wim";"van der";"Leij";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"24";"G.H.D.";"Gerard";;"Krijgsman";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"7";"Partij van de Arbeid (PvdA)";"25";"C.";"Cees";;"Taal";"Leerdam";"NL";
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"1";"T.H.";"Thomas";"van";"Montfoort";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"2";"D.M.";"Dennis";"den";"Hartog";"Ameide";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"3";"R.M.P.";"Roberto";"van der";"Tier";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"4";"A.H.";"Aart";"van";"Eck";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"5";"P.J.M.";"Penny";;"Verrips - Dingemans";"Vianen";"NL";"female"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"6";"R.B.";"Robbert";"van den";"Heuvel";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"7";"L.";"Larissa";;"Laus";"Vianen";"NL";"female"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"8";"M.G.";"René";;"Verhoef";"Everdingen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"9";"C.P.";"Cor";"van";"Zanten";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"10";"S.E.J.";"Sandra";;"Zwaan";"Everdingen";"NL";"female"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"11";"J.M.";"Jan";;"Werner";"Hoef en Haag";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"12";"G.";"Gerrit";;"Pieterse";"Hagestein";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"13";"P.";"Pjotr";"de";"Kleer";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"8";"Hart voor Vijfheerenlanden";"14";"P.";"Pierre";;"Havers";"Vianen";"NL";"male"
"1961";"Vijfheerenlanden";"9";"BBV - BBB";"1";"M.";"Monique";"van den";"Broek";"Leerdam";"NL";"female"
"1961";"Vijfheerenlanden";"9";"BBV - BBB";"2";"M.";"Manouk";"van der";"Horst";"Leerdam";"NL";"female"
"1961";"Vijfheerenlanden";"9";"BBV - BBB";"3";"J.R.";"Jan-Reint";;"Vink";"Zijderveld";"NL";"male"
"1961";"Vijfheerenlanden";"9";"BBV - BBB";"4";"F.";"Ferrol";"van";"Hoeven";"Everdingen";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"1";"P.";"Paul";;"Boogaard";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"2";"N.";"Nathalie";;"Bramer- van den Herik";"'s-Gravendeel";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"3";"A.W.J.";"Ad";;"Valkenburg";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"4";"J.E.M.";"Jolanda";;"Koning";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"5";"P.";"Pieter";"van der";"Meer";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"6";"B.L.";"Bjorn";;"Mosselman";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"7";"A.";"Adriaan";"van der";"Linden";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"8";"H.J.";"Alfons";"van";"Leussen";"Westmaas";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"9";"J.H.";"Joas";;"Jansen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"10";"A.C.";"Arie";;"Gravendeel";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"11";"P.J.";"Paul";;"Rijken";"Westmaas";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"12";"J.";"Jeanette";;"Kuipers-van Nugteren";"Strijensas";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"13";"T.W.";"Tom";;"Kooijman";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"14";"Y.";"Youri";"van der";"Velden";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"15";"A.A.";"Sandra";;"Hensen";"Strijen";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"16";"M.";"Maarten";;"Ritman";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"17";"D.";"David";;"Los";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"18";"A.";"Arjan";"van";"Dijk";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"19";"A.A.";"Arnold";;"Zwijgers";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"20";"N.A.";"Nico";"de";"Pijper";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"21";"C.A.";"Niels";;"Kegel";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"22";"B.";"Bas";;"Schelling";"Goudswaard";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"23";"B.C.";"Sebastian";"van";"Etten";"Westmaas";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"24";"J.M.";"Koos";;"Oostveen";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"25";"T.";"Tiemen";;"Meijer";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"26";"C.A.C.";"Diana";;"Frikkee";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"27";"S.";"Steven";"van";"Wijk";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"28";"J.W.";"John";;"Kraijo";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"29";"J.";"Jan";;"Saarloos";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"30";"J.W.A.";"Joke";;"Knoot-van de Wouw";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"31";"J.";"Jonathan";;"Heemskerk";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"32";"A.G.";"Anne Geert";"van";"Driel";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"33";"J.C.E.";"Joke";"van den";"Berg - la Fleur";"Numansdorp";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"34";"R.";"René";"van den";"Brom";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"35";"G.M.J.";"Geràldo";;"Janssen";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"36";"A.";"Anneke";;"Mol-Verbaas";"'s-Gravendeel";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"37";"J.P.";"Hans";"van";"Brakel";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"38";"W.N.";"Wout";;"Moret";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"39";"B.A.";"Beppie";"van der";"Lee-Vermeer";"Mookhoek";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"40";"G.A.L.M.";"Gerard";;"Nijensteen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"41";"A.";"Adrie";;"Tolenaars";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"42";"P.";"Nelleke";;"Dorsman-Vos";"Puttershoek";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"43";"J.H.";"Herman";"van";"Mechelen";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"44";"K.";"Nico";;"Hennip";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"45";"T.J.P.";"Tejo";;"Vink";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"46";"H.C.J.";"Henk";"van";"Etten";"Westmaas";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"47";"P.D.";"Peter";"van";"Loo";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"1";"CDA";"48";"A.";"Arinda";;"Callewaert-de Groot";"'s-Gravendeel";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"49";"J.H.";"Joanne";;"Blaak-van de Lagemaat";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"1";"CDA";"50";"A.P.J.";"Bram";"van";"Hemmen";"Maasdam";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"1";"B.";"Brandon";;"Ridderhof";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"2";"S.F.";"Sofie";;"Hu";"Numansdorp";"NL";"female"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"3";"H.C.";"Erik";"van der";"Linden";"'s-Gravendeel";"NL";"male"
